trehalase,chloropicon primus,2
trna uridine 5-carboxymethylaminomethyl modification enzyme,chloropicon primus,2
snf5-like nucleosome-remodeling complex protein,chloropicon primus,2
uv excision repair protein rad23,chloropicon primus,2
ubiquilin,chloropicon primus,2
small nuclear ribonucleoprotein d1,chloropicon primus,2
glutamine--trna ligase,chloropicon primus,2
peroxiredoxin,chloropicon primus,4
atpase subunit i of magnesium chelatase,chloropicon primus,2
subunit 1 of anaphase-promoting complex,chloropicon primus,2
dof-type domain-containing protein,chloropicon primus,1
gdp-l-galactose phosphorylase,chloropicon primus,2
putative nuclear pore complex protein,chloropicon primus,2
duf2723 domain-containing protein,chloropicon primus,1
aminopeptidase i zinc metalloprotease,chloropicon primus,2
protein fluorescent in blue light,chloropicon primus,1
domon domain-containing protein,chloropicon primus,1
ribosome-associated gtpase,chloropicon primus,2
phenazine biosynthesis-like protein,chloropicon primus,2
leo1-like protein,chloropicon primus,2
dipeptidylpeptidase iv,chloropicon primus,2
tpr-like protein,chloropicon primus,2
fatty acid hydroxylase,chloropicon primus,4
carboxylesterase,chloropicon primus,4
amp-activated protein kinase,chloropicon primus,4
threonine ammonia-lyase,chloropicon primus,2
ssd domain-containing protein,chloropicon primus,2
phosphoglycerate kinase,chloropicon primus,2
p-loop ntpase domain-containing protein lpa1,chloropicon primus,1
cryptochrome photoreceptor,chloropicon primus,2
heavy chain beta of flagellar outer dynein arm,chloropicon primus,2
duf1990 domain-containing protein,chloropicon primus,1
subunit rpc5 of dna-directed rna polymerase iii,chloropicon primus,2
cation efflux protein,chloropicon primus,6
ef-hand domain containing protein,chloropicon primus,1
large subunit of u2 snrnp auxiliary factor,chloropicon primus,2
udp-n-acetylmuramyl-tripeptide synthetase,chloropicon primus,2
gtpase hflx,chloropicon primus,2
methyltransferase fkbm,chloropicon primus,2
peroxisome biogenesis factor 2 domain-containing protein,chloropicon primus,1
mob kinase activator-like protein,chloropicon primus,2
tfiis central domain-containing protein,chloropicon primus,1
codanin-1 domain-containing protein,chloropicon primus,1
inositol-pentakisphosphate 2-kinase,chloropicon primus,2
dipeptidase,chloropicon primus,2
e2f transcription factor,chloropicon primus,2
molybdopterin biosynthesis protein moae,chloropicon primus,2
subunit 9 of nadh:ubiquinone oxidoreductase,chloropicon primus,2
putative ribosome biogenesis gtpase rsga,chloropicon primus,2
subunit 13 of nadh:ubiquinone oxidoreductase,chloropicon primus,2
apyrase,chloropicon primus,2
beta-catenin-like protein,chloropicon primus,2
phospholipase,chloropicon primus,2
gdp dissociation inhibitor,chloropicon primus,2
tubby-like protein,chloropicon primus,6
derlin,chloropicon primus,4
nuclear cap-binding protein subunit 3,chloropicon primus,2
duf947 domain-containing protein,chloropicon primus,2
plastid ribosomal protein l6,chloropicon primus,2
copper chaperone sco1/senc,chloropicon primus,2
subunit 1 of splicing factor 3a,chloropicon primus,2
pyridoxamine 5'-phosphate oxidase,chloropicon primus,2
duf572 domain-containing protein,chloropicon primus,4
fad synthase,chloropicon primus,2
e3 ubiquitin-protein ligase ari5-related protein,chloropicon primus,2
peptidase family m20/m25/m40 protein,chloropicon primus,1
pwi domain-containing protein,chloropicon primus,2
putative transmembrane protein,chloropicon primus,2
atp-dependent clp protease,chloropicon primus,2
beta subunit of nad(p) transhydrogenase,chloropicon primus,2
duf3429 domain-containing protein,chloropicon primus,1
bax inhibitor 1-like apoptosis-related protein,chloropicon primus,2
arginine decarboxylase,chloropicon primus,2
repressor of rna polymerase iii transcription maf1,chloropicon primus,2
sigma subunit of adaptor protein complex,chloropicon primus,4
lem3/cdc50 ligand-effect modulator protein,chloropicon primus,2
importin beta-like protein,chloropicon primus,2
cell division protein ftsz,chloropicon primus,2
putative 5'(3')-deoxyribonucleotidase,chloropicon primus,2
nedd8-conjugating enzyme ubc12,chloropicon primus,2
reactive mitochondrial oxygen species modulator,chloropicon primus,1
peptidyl-prolyl cis-trans isomerase,chloropicon primus,4
potassium voltage-gated channel subfamily h protein,chloropicon primus,1
snf2 family dna-dependent atpase,chloropicon primus,2
g-protein coupled receptor,chloropicon primus,4
tctex-type light chain of dynein,chloropicon primus,2
ion transporter,chloropicon primus,2
u3 small nucleolar ribonucleoprotein mpp10,chloropicon primus,2
metaxin,chloropicon primus,2
nitronate monooxygenase,chloropicon primus,2
indole-3-glycerol phosphate synthase,chloropicon primus,2
cbs domain-containing protein,chloropicon primus,2
calpain-type cysteine proteinase,chloropicon primus,2
glycine cleavage system protein t,chloropicon primus,2
ubiquitin domain-containing protein,chloropicon primus,2
gold domain-containing protein,chloropicon primus,2
uronate isomerase,chloropicon primus,2
ribosomal protein s26,chloropicon primus,2
rft1-like protein,chloropicon primus,2
n-carbamoylputrescine amidase,chloropicon primus,2
glucose/ribitol dehydrogenase,chloropicon primus,2
duf861 domain-containing protein,chloropicon primus,1
putative mitochondrial inner membrane translocase,chloropicon primus,2
natc auxiliary subunit of n-alpha-acetyltransferase,chloropicon primus,2
adenosine kinase,chloropicon primus,2
golgi apparatus protein 1,chloropicon primus,2
subunit 2 of trafficking protein particle complex,chloropicon primus,2
protein disulfide-isomerase,chloropicon primus,6
subunit 2 of mrna decapping complex,chloropicon primus,2
regulatory-associated protein of tor,chloropicon primus,2
regulatory subunit n7 of 26s proteasome,chloropicon primus,2
oligopeptidase a,chloropicon primus,2
vesicle transport v-snare protein,chloropicon primus,4
subunit chli of magnesium-chelatase,chloropicon primus,2
ipt/tig domain-containing protein,chloropicon primus,1
subunit 5 of transcription initiation factor tfiid,chloropicon primus,2
subunit 3 of splicing factor 3b,chloropicon primus,2
"n2,n2-dimethylguanosine trna methyltransferase",chloropicon primus,2
putative phospolipase,chloropicon primus,2
phospholipid-translocating p-type atpase,chloropicon primus,4
tatd related dnase,chloropicon primus,2
programmed cell death protein 2,chloropicon primus,2
subunit v of photosystem i reaction center,chloropicon primus,2
cysteine desulfuration protein sufe,chloropicon primus,2
pyridoxal phosphate enzyme,chloropicon primus,2
dis3-like exonuclease,chloropicon primus,2
patatin/phospholipase-like protein,chloropicon primus,2
sulfate transporter,chloropicon primus,2
cysteine desulfurase iscs,chloropicon primus,2
ribonuclease hii,chloropicon primus,2
mitochondrial uncoupling protein,chloropicon primus,2
threonine aldolase,chloropicon primus,2
aspartyl/asparaginyl beta-hydroxylase,chloropicon primus,2
swr1-complex protein,chloropicon primus,2
subunit b1 of katanin p80,chloropicon primus,2
tyrosinase,chloropicon primus,2
putative transposase dna-binding domain,chloropicon primus,1
peroxisomal membrane protein,chloropicon primus,2
kanadaptin,chloropicon primus,2
chloroplast protein spa-like,chloropicon primus,1
sda1 domain-containing protein,chloropicon primus,2
rna polymerase i-specific transcription initiation factor,chloropicon primus,2
tubulin--tyrosine ligase,chloropicon primus,2
pyrrolidone-carboxylate peptidase,chloropicon primus,2
recq-like atp-dependent dna helicase,chloropicon primus,2
inosine-5'-monophosphate dehydrogenase,chloropicon primus,2
regulatory subunit p45 of 26s proteasome,chloropicon primus,6
putative twinfilin,chloropicon primus,2
saccharopine dehydrogenase-like protein,chloropicon primus,2
arf/sar-like gtpase,chloropicon primus,2
subunit of chromatin assembly factor,chloropicon primus,2
survival 5'/3'-nucleotidase sure,chloropicon primus,2
subunit 2 of splicing factor 3a,chloropicon primus,2
sec7 domain-containing protein,chloropicon primus,6
sorting nexin,chloropicon primus,2
e family abc transporter,chloropicon primus,2
transforming growth factor-beta receptor-associated protein,chloropicon primus,2
histone h1/5,chloropicon primus,2
pectin acetylesterase,chloropicon primus,4
ferroportin,chloropicon primus,2
subunit 9 of transcription initiation factor tfiid,chloropicon primus,2
phosphoenolpyruvate carboxylase,chloropicon primus,2
cytochrome c1 subunit of ubiquinol-cytochrome c reductase,chloropicon primus,2
flagellar-associated protein,chloropicon primus,4
rna ligase/cyclic nucleotide phosphodiesterase,chloropicon primus,2
mannosyl-oligosaccharide glucosidase gcs1-like,chloropicon primus,1
putative regulator of nonsense transcripts upf2,chloropicon primus,2
gun4-like plastid-mediated nuclear transcription repression protein,chloropicon primus,2
chloroplast photosystem ii protein psbx,chloropicon primus,2
phox-associated sorting nexin,chloropicon primus,2
3'5'-cyclic nucleotide phosphodiesterase,chloropicon primus,4
beta-ketoacyl synthase,chloropicon primus,3
udp-n-acetylmuramate--l-alanine ligase,chloropicon primus,2
putative glycosyltransferase,chloropicon primus,4
kh type 1 domain-containing protein,chloropicon primus,1
secy subunit of chloroplast preprotein translocase,chloropicon primus,2
snrna transcription factor,chloropicon primus,2
lipoyl-binding domain-containing protein,chloropicon primus,1
fe/b12 periplasmic-binding domain-containing protein,chloropicon primus,1
rna helicase upf1,chloropicon primus,2
inositol oxygenase,chloropicon primus,2
"alpha-1,3-mannosyltransferase cmt1",chloropicon primus,2
d-alanine--d-alanine ligase,chloropicon primus,2
subunit 4 of mitochondrial cytochrome c oxidase,chloropicon primus,2
rna binding protein,chloropicon primus,4
imidazoleglycerol-phosphate dehydratase,chloropicon primus,2
aurora-like serine/threonine-protein kinase,chloropicon primus,2
non-catalytic subunit trm6 of trna (adenine(58)-n(1))-methyltransferase,chloropicon primus,2
zinc metallopeptidase,chloropicon primus,4
ribose 5-phosphate isomerase a,chloropicon primus,2
sprt-like family protein,chloropicon primus,2
nmd3 domain-containing protein,chloropicon primus,2
actin-related protein 8,chloropicon primus,2
subunit b of dna polymerase alpha,chloropicon primus,2
uracil phosphoribosyltransferase,chloropicon primus,2
ribosomal protein l33,chloropicon primus,2
putative exoribonuclease,chloropicon primus,2
histidine phosphatase superfamily protein,chloropicon primus,1
autophagy protein,chloropicon primus,2
putative subunit 2 of cleavage stimulation factor,chloropicon primus,2
"5,10-methylenetetrahydrofolate dehydrogenase",chloropicon primus,2
dna replication complex gins protein psf2,chloropicon primus,2
suf domain-containing protein,chloropicon primus,2
sm/sec1-family protein,chloropicon primus,2
atp-dependent lon protease,chloropicon primus,2
duf3128 domain-containing protein,chloropicon primus,2
pre-mrna-splicing factor isy1,chloropicon primus,2
u3 small nucleolar rna-associated protein 6,chloropicon primus,2
gtp-binding protein sar1,chloropicon primus,2
inositol-tetrakisphosphate 1-kinase,chloropicon primus,2
pabc domain-containing protein,chloropicon primus,1
morc family cw-type zinc finger protein,chloropicon primus,1
mitochondrial cca trna nucleotidyltransferase,chloropicon primus,2
rubisco large subunit n-methyltransferase,chloropicon primus,2
beta/delta subunit of elongation factor 1,chloropicon primus,2
axin cytoskeletal adhesion-like protein,chloropicon primus,2
spou-type trna/rrna methyltransferase,chloropicon primus,4
whep-trs domain-containing protein,chloropicon primus,1
hexokinase,chloropicon primus,2
translin-like protein,chloropicon primus,2
uracil dna glycosylase,chloropicon primus,2
"putative d-arabinono-1,4-lactone oxidase",chloropicon primus,2
putative sister chromatid cohesion protein dcc1,chloropicon primus,2
cyth domain-containing protein,chloropicon primus,1
high affinity nitrate transporter,chloropicon primus,4
nitrate reductase,chloropicon primus,2
formate-nitrite transporter family,chloropicon primus,2
ferredoxin-nitrite reductase,chloropicon primus,2
putative metal-dependent phosphohydrolase,chloropicon primus,2
piezo non-specific cation channel protein,chloropicon primus,2
guanylate kinase,chloropicon primus,4
gdp-mannose transporter,chloropicon primus,2
rib43a-like coiled-coils protein,chloropicon primus,2
alpha subunit of transcription initiation factor iif,chloropicon primus,1
duf2147 domain-containing protein,chloropicon primus,1
small subunit of carbamoyl phosphate synthase,chloropicon primus,2
cytochrome p450 sterol 14-demethylase,chloropicon primus,2
sit4 phosphatase-associated protein,chloropicon primus,2
catalytic subunit of n-acetyltransferase,chloropicon primus,2
defective in cullin neddylation protein,chloropicon primus,2
tctex-1 domain-containing protein,chloropicon primus,2
putative groes-like chaperonin,chloropicon primus,2
ribosomal protein l1,chloropicon primus,4
acyl-coa dehydrogenase/oxidase,chloropicon primus,2
ribosomal protein l9,chloropicon primus,2
arf gtpase-activating protein,chloropicon primus,2
ultraviolet-b receptor uvr8,chloropicon primus,2
deflagellation inducible protein,chloropicon primus,2
dead/deah box rna helicase,chloropicon primus,2
cell cycle checkpoint protein rad17,chloropicon primus,2
s4 rna-binding domain-containing protein,chloropicon primus,2
chloroplast chlorophyll a-b binding protein,chloropicon primus,2
trm112p domain-containing protein,chloropicon primus,2
biotin carboxylase subunit of acetyl-coa carboxylase,chloropicon primus,2
back domain-containing protein,chloropicon primus,1
duf3228 domain-containing protein,chloropicon primus,2
type i metacaspase,chloropicon primus,2
e2 subunit of dihydrolipoyllysine-residue succinyltransferase,chloropicon primus,2
hd domain-containing protein,chloropicon primus,2
subunit iii of chloroplast photosystem i reaction center,chloropicon primus,2
ribosomal protein s28,chloropicon primus,2
chloroplast ribosomal protein l17,chloropicon primus,2
transcription factor srm1-like protein,chloropicon primus,1
chloroplast photosystem ii protein psbs,chloropicon primus,2
chloroplast photosystem ii protein psbr,chloropicon primus,2
tubulin binding cofactor c,chloropicon primus,2
meiosis-specific nuclear structural protein,chloropicon primus,2
alpha subunit of voltage-gated ca2+ channel,chloropicon primus,2
dual specificity tyrosine-phosphorylation-regulated kinase,chloropicon primus,2
d-alanyl-d-alanine carboxypeptidase,chloropicon primus,2
cilia- and flagella-associated protein 73,chloropicon primus,1
penicillin amidase,chloropicon primus,2
acyl-coenzyme a thioesterase,chloropicon primus,1
adenylyl cyclase,chloropicon primus,2
cysteine dioxygenase family protein,chloropicon primus,1
n-acetyltransferase-like protein,chloropicon primus,2
duf498 domain-containing protein,chloropicon primus,2
serine/threonine-protein kinase rio2,chloropicon primus,2
putative ribosomal protein s21,chloropicon primus,2
vps53-like vacuolar protein sorting-associated protein,chloropicon primus,2
pwwp domain-containing protein,chloropicon primus,1
reca-like dna recombination and repair protein,chloropicon primus,2
2-hydroxyacid dehydrogenase,chloropicon primus,6
cytochrome c/c1 heme lyase,chloropicon primus,2
meiotic recombinase dmc1,chloropicon primus,2
putative molybdopterin synthase sulfur carrier,chloropicon primus,2
integral membrane protein sys1-like protein,chloropicon primus,2
parvulin-type peptidyl-prolyl cis-trans isomerase,chloropicon primus,2
cc1-like splicing factor,chloropicon primus,2
pcna proliferating cell nuclear antigen,chloropicon primus,2
delta subunit of gmp phosphodiesterase,chloropicon primus,2
vesicle-associated protein,chloropicon primus,2
subunit rpc34 of rna polymerase,chloropicon primus,2
pre-mrna splicing helicase brr2,chloropicon primus,2
uridylate kinase,chloropicon primus,2
endonuclease iii,chloropicon primus,2
copper homeostasis protein cutc,chloropicon primus,2
cytochrome b5,chloropicon primus,2
chorismate mutase,chloropicon primus,2
type i abc transporter,chloropicon primus,2
triosephosphate isomerase,chloropicon primus,2
l-type cyclin,chloropicon primus,2
urb2 domain-containing protein,chloropicon primus,1
duf2012 domain-containing protein,chloropicon primus,1
n-acylethanolamine-hydrolyzing acid amidase,chloropicon primus,2
nuc153 domain-containing protein,chloropicon primus,1
ribosomal rna small subunit methyltransferase nep1,chloropicon primus,2
putative fatty acid desaturase,chloropicon primus,2
shni-tpr domain-containing protein,chloropicon primus,1
subunit d of vacuolar h+ v0 atpase,chloropicon primus,2
atp phosphoribosyltransferase,chloropicon primus,2
pumilio-like rna-binding protein,chloropicon primus,2
cell division cycle protein 123,chloropicon primus,2
alpha-soluble nsf attachment protein,chloropicon primus,2
l domain-containing protein,chloropicon primus,4
dihydroxybiphenyl dioxygenase,chloropicon primus,2
trna-dihydrouridine synthase,chloropicon primus,4
origin recognition complex domain-containing protein,chloropicon primus,1
ribosomal protein l32,chloropicon primus,3
putative importin beta,chloropicon primus,2
voltage-dependent calcium channel subunit,chloropicon primus,1
putative membrane protein insertion efficiency factor,chloropicon primus,1
trna (guanine-n1-)-methyltransferase,chloropicon primus,2
aminodeoxychorismate synthase,chloropicon primus,2
transcription factor myc hlh domain-containing protein,chloropicon primus,1
mannose-6-phosphate isomerase,chloropicon primus,2
beta-type subunit of 20s proteasome,chloropicon primus,2
histidine--trna ligase,chloropicon primus,4
sin3-like histone deacetylase complex protein,chloropicon primus,2
3'-5' exonuclease,chloropicon primus,4
acetylornithine aminotransferase,chloropicon primus,2
diphthine synthase,chloropicon primus,2
alpha subunit of guanine nucleotide-binding protein,chloropicon primus,2
ribosome biogenesis protein bms1,chloropicon primus,2
regulator of chromosome condensation 1/beta-lactamase-inhibitor protein ii,chloropicon primus,2
serine--trna ligase,chloropicon primus,2
atp-binding subunit clpa of atp-dependent clp protease,chloropicon primus,2
pi3k/pi4k domain-containing protein,chloropicon primus,1
4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,chloropicon primus,2
seryl--trna ligase,chloropicon primus,2
translation initiation factor 2,chloropicon primus,2
glycerol-3-phosphate acyltransferase,chloropicon primus,2
gamma-glutamyltranspeptidase,chloropicon primus,2
lycopene beta cyclase,chloropicon primus,2
exopolyphosphatase,chloropicon primus,2
flagellar outer dynein arm-docking complex protein,chloropicon primus,2
cobalt transport protein,chloropicon primus,2
rna polymerase ii subunit a c-terminal domain phosphatase,chloropicon primus,2
beta subunit of phenylalanine--trna ligase,chloropicon primus,2
pfu domain-containing protein,chloropicon primus,1
ctlh domain-containing protein,chloropicon primus,1
putative reactive intermediate/imine deaminase,chloropicon primus,2
minichromosome maintenance protein mcm7,chloropicon primus,2
potra domain-containing protein,chloropicon primus,1
subunit sec5 of exocyst complex,chloropicon primus,2
peroxisomal long-chain fatty acid import protein,chloropicon primus,2
pfkb-like carbohydrate/purine kinase,chloropicon primus,2
subunit of coatomer delta,chloropicon primus,2
saposin b-type domain-containing protein,chloropicon primus,1
beta subunit of succinyl-coa synthetase,chloropicon primus,2
subunit a of dna topoisomerase vi,chloropicon primus,2
rpc34 subunit of rna polymerase,chloropicon primus,2
subunit e of vacuolar atp synthase,chloropicon primus,2
large subunit of dna-directed rna polymerase i,chloropicon primus,2
cytoplasmic fmr1-interacting domain-containing protein,chloropicon primus,2
phosphatidylglycerophosphate synthase,chloropicon primus,2
armadillo-like helical domain-containing protein,chloropicon primus,1
bsd domain-containing protein,chloropicon primus,1
putative rubisco lsmt substrate-binding protein,chloropicon primus,2
bardet-biedl syndrome 5 protein,chloropicon primus,2
rabgap/tbc domain-containing protein,chloropicon primus,2
rho gtpase-activating domain-containing protein,chloropicon primus,2
ciliary basal body-associated b9 domain-containing protein,chloropicon primus,2
phosphoribosylformylglycinamidine synthase,chloropicon primus,2
subunit rpb2 of dna-directed rna polymerase ii,chloropicon primus,2
lariat debranching enzyme,chloropicon primus,2
fad-binding domain-containing protein,chloropicon primus,2
hun domain-containing protein,chloropicon primus,1
gamma-interferon-inducible lysosomal thiol reductase domain-containing protein,chloropicon primus,2
putative cysteine-rich secretory protein,chloropicon primus,10
ascorbate peroxidase,chloropicon primus,2
alpha-ketoglutarate-dependent dioxygenase alkb,chloropicon primus,2
nitrile hydratase beta subunit domain-containing protein,chloropicon primus,1
asf1-like histone chaperone,chloropicon primus,2
duf4476 domain-containing protein,chloropicon primus,1
udp-n-acetylglucosaminepyrophosphorylase,chloropicon primus,2
thioesterase,chloropicon primus,4
tudor domain-containing protein,chloropicon primus,1
myst family histone acetyltransferase,chloropicon primus,2
mu subunit of clathrin adaptor,chloropicon primus,2
anhydro-n-acetylmuramic acid kinase,chloropicon primus,2
putative gc-rich sequence dna-binding factor,chloropicon primus,2
spatacsin domain-containing protein,chloropicon primus,1
unc-50 family protein,chloropicon primus,2
sti1 domain-containing protein,chloropicon primus,1
asparagine synthase,chloropicon primus,2
subunit 2 of dolichyl-diphosphooligosaccharide--protein glycosyltransferase,chloropicon primus,2
subunit hslv of atp-dependent protease,chloropicon primus,2
pre-mrna-splicing factor cwc2,chloropicon primus,1
putative subunit 5 of oligomeric golgi complex,chloropicon primus,2
anaphase promoting complex protein,chloropicon primus,2
histidine triad family protein,chloropicon primus,2
ribosomal-protein-alanine acetyltransferase,chloropicon primus,2
putative steroid dehydrogenase,chloropicon primus,2
beta subunit of prefoldin,chloropicon primus,2
phosphoribosylglycinamide formyltransferase,chloropicon primus,2
aaa domain-containing protein,chloropicon primus,1
a-family abc transporter,chloropicon primus,2
pre-mrna-processing factor 17,chloropicon primus,2
phosphoinositide phosphatase sac9,chloropicon primus,2
actin depolymerizing protein,chloropicon primus,2
cytochrome b561 n-terminal domain-containing protein,chloropicon primus,2
beta-carotene hydroxylase,chloropicon primus,2
pumilio-like protein,chloropicon primus,2
ribosome biogenesis protein,chloropicon primus,2
hig1 domain-containing protein,chloropicon primus,1
mediator of rna polymerase ii transcription subunit 6,chloropicon primus,1
diacylglycerol glucosyltransferase,chloropicon primus,2
"3,4-dihydroxy-2-butanone 4-phosphate synthase",chloropicon primus,2
imp-specific 5'-nucleotidase,chloropicon primus,2
pyridoxine/pyridoxamine 5'-phosphate oxidase,chloropicon primus,2
kinetochore protein ndc80,chloropicon primus,2
choline transporter,chloropicon primus,2
gamma subunit of adaptor protein complex ap-1,chloropicon primus,2
pre-mrna-splicing factor spf27,chloropicon primus,2
putative subunit g of f-type h+-transporting atpase,chloropicon primus,2
mrg family protein,chloropicon primus,2
coiled-coil and c2 domain-containing protein,chloropicon primus,1
mitochondrial matrix protein mmp37,chloropicon primus,2
ubiquitin-related modifier,chloropicon primus,2
small nuclear ribonucleoprotein f,chloropicon primus,2
ap2 domain-containing protein,chloropicon primus,2
class-i fructose-bisphosphate aldolase,chloropicon primus,2
tafii28 domain-containing protein,chloropicon primus,2
putative zinc carboxypeptidase,chloropicon primus,2
trna-splicing ligase rtcb,chloropicon primus,2
"alpha-1,4-glucan-protein synthase",chloropicon primus,2
putative subunit 5 of tfiih basal transcription factor complex ttd-a,chloropicon primus,2
acyl-coa n-acyltransferase,chloropicon primus,2
dna polymerase i,chloropicon primus,2
dhha2 domain-containing protein,chloropicon primus,1
chloroplast protein tic 40,chloropicon primus,1
4-hydroxybenzoate octaprenyltransferase,chloropicon primus,2
rbp3/rbp11 dimerization subunit of rna polymerase,chloropicon primus,2
ribosomal rna small subunit methyltransferase h,chloropicon primus,2
zf-c2hc5 domain-containing protein,chloropicon primus,1
subunit alpha of t-complex protein 1,chloropicon primus,2
damage-control phosphatase,chloropicon primus,1
proteinaceous rnase p,chloropicon primus,2
rrna-processing protein efg1,chloropicon primus,2
glycine dehydrogenase,chloropicon primus,2
e3 ubiquitin-protein ligase synoviolin/hrd1,chloropicon primus,2
delta chain of chloroplast atp synthase,chloropicon primus,2
rab7/rabg-family small gtpase,chloropicon primus,2
serine/threonine-protein kinase atm,chloropicon primus,2
duf1092 domain-containing protein,chloropicon primus,2
vacuolar protein sorting-associated protein 26,chloropicon primus,2
nas2 n-terminal domain-containing protein,chloropicon primus,1
protoheme ix farnesyltransferase,chloropicon primus,2
class i aminoacyl-trna synthetase,chloropicon primus,2
folate/biopterin transporter,chloropicon primus,4
protein kinase domain-containing protein,chloropicon primus,1
snf7-like protein,chloropicon primus,2
biotin synthase,chloropicon primus,2
lon peptidase n-terminal domain and ring finger protein,chloropicon primus,1
putative nuclear pore localization protein npl4,chloropicon primus,2
ferredoxin-dependent bilin reductase,chloropicon primus,2
plasma-membrane proton-efflux p-type atpase,chloropicon primus,2
duf4485 domain-containing protein,chloropicon primus,1
root hair defective 3 gtp-binding protein rhd3,chloropicon primus,2
putative sodium hydrogen exchanger,chloropicon primus,2
dynein regulatory complex subunit,chloropicon primus,1
putative lipase,chloropicon primus,4
engulfment/cell motility elmo domain-containing protein,chloropicon primus,2
inositol polyphosphate kinase,chloropicon primus,2
phosphopantothenate-cysteine ligase,chloropicon primus,2
subunit a of rna polymerase ii,chloropicon primus,2
nucleotidyltransferase domain-containing protein,chloropicon primus,2
enhancer of rudimentary-like protein,chloropicon primus,2
subunit beta of glucosidase 2,chloropicon primus,2
putative telomere length regulation protein,chloropicon primus,2
duf2363 domain-containing protein,chloropicon primus,2
s-adenosyl-l-methionine dependent methyltransferase,chloropicon primus,2
fad binding domain-containing protein,chloropicon primus,2
subunit 8 of oligomeric golgi complex,chloropicon primus,2
ribokinase,chloropicon primus,2
chloroplast stem-loop binding protein,chloropicon primus,1
helicase c-terminal domain-containing protein,chloropicon primus,1
tmf domain-containing protein,chloropicon primus,2
putative proteasome inhibitor,chloropicon primus,1
ribosomal protein l20,chloropicon primus,3
tubulin-specific chaperone c,chloropicon primus,2
inhibitor i9 domain-containing protein,chloropicon primus,1
trna/tmrna (uracil-c(5))-methyltransferase,chloropicon primus,4
duf4509 domain-containing protein,chloropicon primus,1
tubulin folding cofactor b,chloropicon primus,2
gyf domain-containing protein,chloropicon primus,1
putative subunit via of cytochrome c oxidase,chloropicon primus,2
phax rna-binding domain-containing protein,chloropicon primus,1
vacuolar-sorting receptor,chloropicon primus,1
phosphoribosylaminoimidazole-succinocarboxamide synthase,chloropicon primus,2
transketolase,chloropicon primus,2
microtubule-associated protein rp/eb,chloropicon primus,2
riboflavin biosynthesis protein ribd,chloropicon primus,2
spermatogenesis-associated protein,chloropicon primus,2
diacylglycerol o-acyltransferase 2,chloropicon primus,2
pantothenate kinase,chloropicon primus,2
sde2 telomere and silencing domain-containing protein,chloropicon primus,2
kif1-binding protein,chloropicon primus,2
mov34 domain-containing protein,chloropicon primus,2
beta-hexosaminidase,chloropicon primus,2
crooked neck-like protein,chloropicon primus,1
putative citrate transporter,chloropicon primus,2
phosphotyrosyl phosphatase activator ptpa,chloropicon primus,2
rmd5-like protein,chloropicon primus,2
g-family abc transporter,chloropicon primus,6
ybak domain-containing protein,chloropicon primus,1
anth domain-containing protein,chloropicon primus,1
hect domain-containing ubiquitin-protein ligase,chloropicon primus,4
putative phospholipid n-methyltransferase,chloropicon primus,2
caax-like prenyl protease,chloropicon primus,2
isocitrate dehydrogenase,chloropicon primus,2
amino acid kinase,chloropicon primus,2
nadp-dependent oxidoreductase,chloropicon primus,2
duf4856 domain-containing protein,chloropicon primus,2
transferrin-like domain-containing protein,chloropicon primus,2
camp-binding domain-containing protein,chloropicon primus,2
chloroplast ribosomal protein l4,chloropicon primus,2
light-mediated development protein det1,chloropicon primus,2
chlorophyllide a oxygenase,chloropicon primus,2
tyrosine-specific transport protein,chloropicon primus,2
u4/u6.u5 tri-snrnp-associated protein,chloropicon primus,2
subunit stt3 of oligosaccharyl transferase,chloropicon primus,2
mpv17/pmp22 family protein,chloropicon primus,2
"dek, c-terminal",chloropicon primus,2
duf3531 domain-containing protein,chloropicon primus,2
glutathione-s-transferase,chloropicon primus,2
pre-rna processing protein pih1/nop17,chloropicon primus,2
dna replication complex gins protein psf1,chloropicon primus,1
cobalamin synthesis protein cobw,chloropicon primus,2
glutamine-dependent nad(+) synthetase,chloropicon primus,2
subunit a of eukaryotic translation initiation factor 3,chloropicon primus,2
plastid ribosomal protein s16,chloropicon primus,2
pub domain-containing protein,chloropicon primus,1
trna-2-methylthio-n(6)-dimethylallyladenosine synthase,chloropicon primus,2
gpi inositol-deacylase,chloropicon primus,2
light harvesting complex protein i-20,chloropicon primus,2
putative phytanoyl-coa dioxygenase,chloropicon primus,4
putative concanavalin a-like lectin/glucanase,chloropicon primus,2
phosphatidylinositol n-acetylglucosaminyltransferase,chloropicon primus,2
dna mismatch repair protein msh4,chloropicon primus,2
tap42-like tor regulation protein,chloropicon primus,2
putative lysine decarboxylase,chloropicon primus,2
polyubiquitin,chloropicon primus,6
putative concanavalin a-like glucanase,chloropicon primus,2
deoxyhypusine synthase,chloropicon primus,2
replication protein a,chloropicon primus,2
putative chloroquine-resistance transporter,chloropicon primus,2
subunit ost3/ost6 of oligosaccharyl transferase complex,chloropicon primus,2
putative tata box binding protein associated factor,chloropicon primus,2
putative transmembrane amino acid transporter,chloropicon primus,2
phenylalanyl-trna synthetase,chloropicon primus,2
symplekin,chloropicon primus,2
oxygen-evolving enhancer protein 1 of photosystem ii,chloropicon primus,2
p-loop nucleoside triphosphate hydrolase,chloropicon primus,2
p-loop nucleoside triphosphate helicase,chloropicon primus,2
